"사용월","호선명","지하철역","04시-05시 승차인원","04시-05시 하차인원","05시-06시 승차인원","05시-06시 하차인원","06시-07시 승차인원","06시-07시 하차인원","07시-08시 승차인원","07시-08시 하차인원","08시-09시 승차인원","08시-09시 하차인원","09시-10시 승차인원","09시-10시 하차인원","10시-11시 승차인원","10시-11시 하차인원","11시-12시 승차인원","11시-12시 하차인원","12시-13시 승차인원","12시-13시 하차인원","13시-14시 승차인원","13시-14시 하차인원","14시-15시 승차인원","14시-15시 하차인원","15시-16시 승차인원","15시-16시 하차인원","16시-17시 승차인원","16시-17시 하차인원","17시-18시 승차인원","17시-18시 하차인원","18시-19시 승차인원","18시-19시 하차인원","19시-20시 승차인원","19시-20시 하차인원","20시-21시 승차인원","20시-21시 하차인원","21시-22시 승차인원","21시-22시 하차인원","22시-23시 승차인원","22시-23시 하차인원","23시-24시 승차인원","23시-24시 하차인원","00시-01시 승차인원","00시-01시 하차인원","01시-02시 승차인원","01시-02시 하차인원","02시-03시 승차인원","02시-03시 하차인원","03시-04시 승차인원","03시-04시 하차인원","작업일자"
"202206","4호선","미아(서울사이버대학)","48","7","11003","1621","21226","5658","47129","17866","49049","31417","32248","19262","23802","15365","21621","16891","22904","15913","21871","17549","20611","18620","21337","23547","25372","26526","25032","32043","26877","43875","15915","37022","11686","23180","9224","21304","8436","18719","2430","13007","0","75","0","0","0","0","0","0","20220703"
"202206","4호선","서울역","213","1","4361","847","5933","15844","11739","37087","15113","76781","12283","49079","10669","25916","12596","23695","13422","28190","13176","27696","13803","26038","15079","28032","18700","30074","42776","34741","56810","35079","20148","26266","13671","18719","13187","17110","10184","15597","4243","8618","14","2142","0","0","0","0","0","0","20220703"
"202206","6호선","봉화산(서울의료원)","37","1","5029","960","15512","2773","46911","5917","37603","13024","18587","7294","13923","6320","11745","6288","11696","8076","10745","9409","9522","9256","9195","11578","10375","13929","12210","18856","10506","29073","5376","28637","4030","16042","3469","14035","2931","13954","1065","9137","107","2624","0","111","0","0","0","0","20220703"
"202206","6호선","화랑대(서울여대입구)","7","2","6205","926","20954","2923","58416","7399","52143","12961","25949","9175","17198","7482","15574","7632","15186","8127","14458","9498","12757","9489","13518","11795","16744","13883","16079","20802","12699","33527","7280","30906","4874","17761","4394","16022","3330","15182","1234","10816","95","3024","0","9","0","0","0","0","20220703"
"202206","7호선","공릉(서울과학기술대)","24","0","6395","925","14730","4349","36790","12210","40817","21020","23899","15423","17953","11026","16877","11156","17969","13716","17216","14489","15784","14362","17462","17377","20795","21122","19705","25922","21192","37712","12090","35489","10340","19638","8973","18066","8153","17297","3753","12003","443","3352","0","0","0","0","0","0","20220703"
"202206","9호선","마곡나루(서울식물원)","5","1","4074","1146","10476","9334","29419","17390","29810","49302","14531","21302","11216","13327","11956","12286","13856","11873","13981","12896","14413","12771","16452","13477","20131","15741","34330","23679","43793","35025","18646","30465","16089","17005","15761","14985","13823","14720","6863","9805","823","3243","1","98","0","0","0","0","20220703"
"202206","경부선","서울역","6","4","40","464","99","3179","10098","5221","19791","5724","15096","4875","14495","3851","17561","2206","14508","3448","14887","3352","11017","3059","17931","3605","16193","3900","17176","6246","19427","8312","17049","4495","11012","3172","16207","2655","12043","2474","5296","542","37","30","0","0","0","0","0","0","20220703"
"202206","경원선","청량리(서울시립대입구)","1158","6","5898","1743","7990","12534","27669","17030","43050","26678","23976","31842","32929","33404","24483","34393","29251","31050","36779","32542","29137","34310","36232","35573","36560","34420","33129","33843","38723","48622","23465","33805","27507","18947","19775","20492","10918","12073","4911","7802","62","1148","0","0","0","0","0","0","20220703"
"202206","경의선","서울역","1","0","911","14","1196","8124","3083","24812","2987","38168","2540","19080","1899","7634","2086","5488","3032","4126","3726","6689","4002","3053","6212","3285","8090","3472","16979","5156","29773","5552","11340","3417","6128","1970","6925","2175","1177","243","2148","1286","1","131","0","0","0","0","0","0","20220703"
"202206","공항철도 1호선","마곡나루(서울식물원)","6","0","2260","828","4813","10299","13865","25692","14499","62812","7980","24967","5185","9232","5831","5716","6873","5762","6501","6194","6491","5878","8567","5821","16125","6669","46549","10271","47727","15596","17058","11221","11235","6811","9153","6367","6233","6882","2437","4300","374","2535","0","0","0","0","0","0","20220703"
"202206","공항철도 1호선","서울역","172","0","2726","1076","2721","11179","10735","18284","13189","24560","10612","21166","11277","16369","13177","14980","16279","16981","16509","15704","13007","14176","19875","14076","21837","15641","26645","16798","30815","20340","22149","15995","15922","11447","19042","9245","13822","8150","7225","3298","16","1756","0","0","0","0","0","0","20220703"
"202206","분당선","서울숲","91","0","2606","632","5308","5105","13107","22031","21454","44027","14235","33771","8547","21535","8941","19509","10623","18750","12789","21085","14649","19020","18917","18820","24559","19043","39065","20595","50307","27822","27266","18553","20272","9084","18384","7916","14300","7385","3832","4090","118","924","0","0","0","0","0","0","20220703"
"202206","신림선","관악산(서울대)","2","5","475","742","1258","1712","4086","3938","4382","8792","3446","12781","4042","13587","5471","9456","7264","7079","8889","7991","10156","7114","12362","6345","12217","4259","10329","3683","7512","3951","2774","3153","1864","2114","1267","1989","1000","1867","485","1224","90","412","1","33","0","0","0","0","20220703"
"202206","신림선","서울대벤처타운","10","3","3314","166","5162","1676","16194","3834","22232","6306","13280","4923","10216","5503","10077","5957","11135","7383","10887","7736","9688","8694","9183","9966","9819","13078","10619","14669","9960","21135","5758","17583","4525","10497","3606","10320","3410","9574","1201","7279","180","1974","1","40","0","0","0","0","20220703"
"202206","신림선","서울지방병무청","0","0","559","179","1518","629","4687","3105","6829","3672","4462","2267","4821","1839","4022","2156","3814","3780","3380","3325","3105","3415","3989","3866","3784","4466","3630","5077","3285","6721","1666","4910","1242","3100","929","3141","773","3008","254","1980","27","366","0","0","0","0","0","0","20220703"
"202205","1호선","서울역","627","18","9072","7775","12965","48494","41213","104898","68672","207219","56782","136237","56781","74339","68263","65168","75970","71662","77464","72686","64402","66196","86525","70070","98054","71667","146647","84463","201982","91092","101685","60567","73608","43753","80107","38968","54579","27618","21185","16808","113","1450","1","1","2","2","0","0","20220926"
"202205","1호선","청량리(서울시립대입구)","1055","14","11641","4915","15965","24746","37415","18250","48213","37082","32632","35735","32381","39664","36480","42541","42222","41798","42487","45643","42537","46221","47369","44552","57308","41597","53146","43416","44620","49398","25753","32745","20057","19795","15306","19153","10005","16817","3751","10582","82","1861","0","0","0","0","0","0","20220926"
"202205","2호선","강변(동서울터미널)","23","1","8412","2685","28404","25841","79688","28325","116837","48650","84895","41525","66134","39045","57384","36706","54858","41801","52931","45578","48404","49948","50358","58681","53961","65871","62550","83252","68944","114099","51876","82750","40500","56752","32301","48503","22911","45056","8481","26287","18","1807","0","0","0","0","0","0","20220926"
"202205","2호선","서울대입구(관악구청)","3970","17","29156","2716","45461","16657","128918","33125","183240","73215","121958","69781","69854","61144","62797","48962","70540","54488","70643","59709","65813","59376","70802","67635","78092","77154","90603","108659","96179","177476","59649","148288","50329","88937","51734","83446","47615","85884","19761","56518","8","19093","0","0","0","0","0","0","20220926"
"202205","3호선","경복궁(정부서울청사)","98","5","2452","2062","6458","19727","14079","48127","20905","140840","21570","101767","21578","84002","28007","64853","37510","61680","47479","56034","59592","55727","71198","42638","82552","48494","97616","43326","120748","43982","58379","26929","50664","13564","50541","11147","30347","9905","9347","6841","10","382","1","1","1","1","0","0","20220926"
"202205","4호선","미아(서울사이버대학)","53","6","11499","1512","22010","5897","48554","18267","53856","33630","34782","19004","25647","16299","23833","18176","24108","16714","23051","18915","22971","20875","22865","25097","26544","28447","27156","34876","29310","47024","17171","39832","12327","24675","10262","22431","8517","20156","2340","14004","1","107","0","1","0","0","0","0","20220926"
"202205","4호선","서울역","202","9","4463","825","6245","16225","12106","37683","15782","82183","13211","48941","11013","25376","12839","23410","14280","28528","13729","28342","13689","27274","15354","29677","18835","31165","43242","36987","59752","38669","21422","28153","14019","20805","13938","18474","10769","16467","4328","8952","6","2616","0","1","0","0","0","0","20220926"
"202205","6호선","봉화산(서울의료원)","35","0","5285","998","16138","2949","48853","6156","39733","13112","19815","7523","14796","6741","12410","6281","12552","8696","11783","9841","10269","9832","9826","12451","10746","14368","12910","20428","10644","30714","5801","29397","4497","17485","3747","14857","2906","14902","917","9955","4","1591","0","0","0","0","0","0","20220926"
"202205","6호선","화랑대(서울여대입구)","7","0","5963","1019","22380","3193","61356","8020","56736","16596","27330","11148","18296","9404","16476","10645","17197","9620","17311","11679","14815","11131","16086","13077","19472","14905","20851","22367","17322","35488","8547","32569","6124","19335","5176","17315","3866","16622","1263","12364","1","1679","0","0","0","0","0","0","20220926"
"202205","7호선","공릉(서울과학기술대)","35","0","6628","994","15297","4886","37753","13437","42618","26915","24475","19778","18795","15006","17974","13232","19358","16115","19018","19112","18604","16614","20800","18960","26800","22007","24695","27272","26693","41250","14455","37072","12498","21558","11652","18551","11109","18478","4335","13214","3","1494","0","0","0","0","0","0","20220926"
"202205","9호선","마곡나루(서울식물원)","7","1","4086","1066","10968","9930","30097","16933","31088","49487","15523","23075","12158","14303","12737","12977","14608","12623","14997","13793","15459","13955","17953","13977","21834","16519","35277","24191","44938","36370","19867","31889","16501","18169","16912","15992","14696","15785","6463","11320","128","1164","0","15","0","0","0","0","20220926"
